"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.093967504E1,-5.346881104E-1,3.716770935E-1,-1.167572021E-1,6.615644197E-1
1.094966104E1,-5.695655823E-1,1.288819885E-1,-4.311035156E-2,5.855544568E-1
1.095964604E1,-4.930746460E-1,-1.166075134E-1,-6.256988525E-2,5.105241515E-1
1.096963104E1,-3.188369751E-1,-3.228785706E-1,-1.769320679E-1,4.870447050E-1
1.097961604E1,-9.280700684E-2,-4.285588074E-1,-3.254232788E-1,5.460550359E-1
1.098960204E1,2.097138977E-1,-3.817062378E-1,-3.987707520E-1,5.905062942E-1
1.099958704E1,5.905220032E-1,-3.222798157E-1,-4.144880676E-1,7.901777484E-1
1.100957204E1,8.325686646E-1,-2.210902405E-1,-4.451742554E-1,9.696553992E-1
1.101955804E1,7.150630188E-1,-1.405577087E-1,-5.592370605E-1,9.185954933E-1
1.102954304E1,5.451663208E-1,-2.957849121E-1,-5.207670593E-1,8.098724354E-1
1.103952804E1,4.093986511E-1,-5.852828979E-1,-4.373904419E-1,8.375402825E-1
1.104951304E1,2.252815247E-1,-7.631130981E-1,-3.629951477E-1,8.745620865E-1
1.105949904E1,-1.848655701E-1,-8.180488586E-1,3.502716064E-2,8.394081940E-1
1.106948404E1,-5.568420410E-1,-1.021475830E0,9.693841553E-1,1.514328752E0
1.107946904E1,-7.370672607E-1,-1.328188019E0,2.314187622E0,2.768179169E0
1.108945504E1,-1.359472961E0,-1.873504028E0,3.737877045E0,4.396579225E0
1.109944004E1,-2.729723511E0,-2.805166626E0,5.232967987E0,6.534853036E0
1.110942504E1,-4.292024689E0,-4.178860016E0,7.609126740E0,9.684170419E0
1.111941004E1,-4.480183411E0,-5.386099548E0,4.762496338E0,8.471333018E0
1.112939604E1,-2.034269714E0,-6.472540283E0,-4.452041931E0,8.114968167E0
1.113938104E1,6.180647278E-1,-9.387877808E0,5.601950684E0,1.094970800E1
1.114936604E1,5.164111176E0,-2.237262589E1,1.885194717E1,2.970855677E1
1.115935204E1,8.370443573E0,-4.394381836E1,-6.354884949E0,4.518305059E1
1.116933704E1,-4.053121490E0,-7.363337860E1,3.136278076E1,8.013692192E1
1.117932204E1,-1.279419434E1,-7.870782623E1,4.421505432E0,7.986340231E1
1.118930704E1,-1.392673920E1,-4.052911926E1,1.103909409E1,4.425409779E1
1.119929304E1,-1.850287308E1,-3.355781616E1,4.384502380E1,5.823117249E1
1.120927804E1,-1.160222305E1,-4.885854813E1,9.491462402E0,5.110633193E1
1.121926304E1,1.135239258E0,-3.601450745E1,3.686683502E0,3.622050731E1
1.122924904E1,4.231550446E0,-2.555410995E1,7.548652496E0,2.697963508E1
1.123923404E1,3.329077148E0,-2.557147385E1,4.466112671E0,2.617115190E1
1.124921904E1,-1.121617584E0,-3.129257675E1,3.086731110E0,3.146444493E1
1.125920404E1,-3.602109375E0,-3.736469971E1,2.034269714E-1,3.753847837E1
1.126919004E1,-4.086951141E0,-3.873554901E1,-6.222560120E-1,3.895552758E1
1.127917504E1,-4.964127045E0,-3.715244110E1,-1.390458527E0,3.750839655E1
1.128916004E1,-5.335804138E0,-3.582949219E1,3.040177917E-1,3.622589879E1
1.129914504E1,-5.140909424E0,-3.442511261E1,2.819985809E0,3.492090560E1
1.130913104E1,-5.053790588E0,-3.104993134E1,5.119204559E0,3.187232798E1
1.131911604E1,-3.149450684E0,-2.465657639E1,9.471703491E0,2.660035650E1
1.132910104E1,1.107846222E0,-1.484537888E1,1.865136429E1,2.386390553E1
1.133908704E1,2.354304199E0,-9.035959625E0,2.170800797E1,2.363110079E1
1.134907204E1,1.568797668E1,-1.263702118E1,3.288721069E1,3.856650806E1
1.135905704E1,2.268068527E1,-2.842618744E1,5.310865997E1,6.436607321E1
1.136904304E1,-1.107232498E1,-2.316178482E1,1.649090698E1,3.051253299E1
1.137902804E1,-1.873698624E1,-5.507646790E0,-2.028042664E1,2.815500898E1
1.138901304E1,-1.279643967E1,1.987716522E0,-2.321746902E1,2.658478424E1
1.139899804E1,-9.391919403E0,4.383035431E0,-8.186326447E0,1.320738772E1
1.140898404E1,-1.005863297E1,5.622907104E0,1.348096619E0,1.160217850E1
1.141896904E1,-6.083050232E0,4.901557159E0,-7.572303314E0,1.087973070E1
1.142895404E1,-2.144889679E0,4.455035706E0,-1.309656555E1,1.399885439E1
1.143894004E1,-1.087039490E0,3.502266998E0,-1.018661682E1,1.082657338E1
1.144892504E1,-9.461824036E-1,3.032843170E0,-5.590724030E0,6.430364998E0
1.145891004E1,-7.183561707E-1,3.023712158E0,-4.202959900E0,5.227211754E0
1.146889504E1,-3.629951477E-1,2.833757172E0,-3.441942444E0,4.473132345E0
1.147888104E1,2.128573608E-1,2.172731781E0,-3.370091858E0,4.015419129E0
1.148886604E1,1.354832611E0,1.362616425E0,-4.182751923E0,4.603010816E0
1.149885104E1,2.115850067E0,5.932164001E-1,-4.263733521E0,4.796681221E0
1.150883704E1,3.846850433E0,7.334747314E-3,-1.480122070E0,4.121780368E0
1.151882204E1,8.828491058E0,-5.887257385E-1,5.135221252E0,1.023031523E1
1.152880704E1,1.632160904E1,-2.665656738E0,2.847229156E0,1.678116091E1
1.153879204E1,1.787313263E1,-4.352199554E0,-1.471440125E0,1.845414986E1
1.154877804E1,8.417894897E0,-2.991080017E0,7.514373779E-2,8.933821173E0
1.155876304E1,-3.026705933E-1,-4.599934387E-1,-1.223555603E0,1.341749517E0
1.156874804E1,-3.363355865E0,5.227130127E-1,-2.057471466E0,3.977257900E0
1.157873383E1,-3.951033783E0,6.935078430E-1,-9.235794067E-2,4.012499355E0
1.158871883E1,-4.744683380E0,4.632865906E-1,2.099384308E0,5.209037273E0
1.159870383E1,-4.271217957E0,1.884580994E-1,2.738106079E0,5.077011344E0
1.160868883E1,-3.045566711E0,1.454974365E-1,2.009571075E0,3.651714940E0
1.161867483E1,-1.567989349E0,2.254312134E-1,1.137334900E0,1.950112947E0
1.162865983E1,-1.411564636E-1,4.111949158E-1,6.298901367E-1,7.653548133E-1
1.163864483E1,7.994874573E-1,5.427713013E-1,2.383044434E-1,9.952737752E-1
1.164863083E1,7.683522034E-1,4.607418823E-1,-2.417472839E-1,9.279493197E-1
1.165861583E1,3.656895447E-1,1.722917175E-1,-6.927593994E-1,8.020778419E-1
1.166860083E1,8.277786255E-2,-7.200027466E-2,-9.816586304E-1,9.877701558E-1
1.167858583E1,-1.558259583E-1,-2.504292297E-1,-1.228046265E0,1.262970370E0
1.168857183E1,-3.245251465E-1,-5.237608337E-1,-1.360071716E0,1.493129953E0
1.169855683E1,-3.582051086E-1,-7.282356262E-1,-1.540746002E0,1.741417891E0
1.170854183E1,-4.016148376E-1,-8.387059021E-1,-1.636846161E0,1.882548120E0
1.171852783E1,-5.864804077E-1,-7.274871826E-1,-1.374890900E0,1.662384389E0
1.172851283E1,-7.503895569E-1,8.187973022E-2,-8.921447754E-1,1.168636418E0
1.173849783E1,-2.468367004E-1,1.030157776E0,-6.042933655E-1,1.219558884E0
1.174848283E1,3.573069763E-1,1.298699341E0,-5.733078003E-1,1.463888687E0
1.175846883E1,6.908134460E-1,1.461710358E0,-6.204597473E-1,1.731701673E0
1.176845383E1,1.002016296E0,1.677112427E0,-8.129594421E-1,2.116044849E0
1.177843883E1,1.383123779E0,1.783990173E0,-1.112336884E0,2.516534456E0
1.178842483E1,1.744322662E0,1.898502045E0,-1.301842804E0,2.888211601E0
1.179840983E1,2.159858551E0,1.828896790E0,-1.322499847E0,3.123917136E0
1.180839483E1,2.319277039E0,1.780846710E0,-1.134939880E0,3.136646222E0
1.181838083E1,2.141297150E0,1.786534882E0,-6.830296326E-1,2.871130412E0
1.182836583E1,1.778152313E0,1.847907257E0,-8.457412720E-2,2.565879900E0
1.183835083E1,1.388961639E0,1.938618622E0,3.743714905E-1,2.414044451E0
1.184833583E1,9.038204956E-1,2.051034851E0,9.668394470E-1,2.440986269E0
1.185832183E1,-7.933502197E-2,2.118694153E0,2.480192413E0,3.262899534E0
1.186830683E1,-1.652413788E0,1.085991669E0,4.775219879E0,5.168420854E0
1.187829183E1,-1.983824615E0,-1.447040863E0,5.083728333E0,5.645686949E0
1.188827783E1,-2.640359344E0,-3.372337189E0,4.930447083E0,6.530961952E0
1.189826283E1,-3.437302094E0,-4.613556061E0,4.764142914E0,7.469739146E0
1.190824783E1,-3.572171631E0,-5.946384430E0,4.050576782E0,8.032874343E0
1.191823283E1,-3.061583405E0,-7.896529083E0,9.210945740E0,1.251279289E1
1.192821883E1,1.466201019E0,-1.130104935E1,1.581625992E1,1.949403856E1
1.193820383E1,1.288520508E0,-1.557361450E1,1.497186584E0,1.569838595E1
1.194818883E1,-7.095993805E0,-1.537707321E1,-4.035158844E0,1.740948062E1
1.195817483E1,-1.333561844E1,-2.661196014E1,2.903721680E1,4.158359173E1
1.196815983E1,-1.844539261E1,-3.883943298E1,1.272369095E1,4.484000863E1
1.197814483E1,-1.798659668E1,-4.642820206E1,2.506837006E1,5.574512341E1
1.198812983E1,-3.481265671E1,-7.837177505E1,2.106808868E1,8.830583533E1
1.199811583E1,-3.333971970E1,-8.274014099E1,-4.133055267E0,8.930033587E1
1.200810083E1,-1.192599976E1,-3.815475677E1,1.796833466E1,4.382779923E1
1.201808583E1,-5.096900940E-1,-8.249944153E0,5.617069244E0,9.993639448E0
1.202807183E1,3.497027893E0,-1.063538361E1,1.075034454E1,1.552129171E1
1.203805683E1,2.543810120E0,-2.210438370E1,1.036369858E1,2.454548832E1
1.204804183E1,3.207829285E-1,-3.650803116E1,7.821834412E0,3.733792086E1
1.205802683E1,-6.491251373E0,-4.424858459E1,6.095474396E0,4.513566651E1
1.206801283E1,-1.557541077E1,-4.118251053E1,5.072351990E0,4.432066503E1
1.207799783E1,-1.687934921E1,-3.768832672E1,4.233496399E0,4.151198493E1
1.208798283E1,-1.362332016E1,-3.710034943E1,3.752696228E0,3.970029608E1
1.209796883E1,-1.006506958E1,-3.561319199E1,2.200573883E0,3.707354305E1
1.210795383E1,-6.770869904E0,-3.085862915E1,3.896397400E0,3.183208421E1
1.211793883E1,-4.613556061E0,-2.377969986E1,5.113815765E0,2.475702197E1
1.212792483E1,-2.965183868E0,-1.550655396E1,5.688321075E0,1.678101688E1
1.213790983E1,-1.668280792E0,-8.057444458E0,9.221274261E0,1.235870021E1
1.214789483E1,-1.525777130E0,-4.650379486E0,8.906778259E0,1.016290924E1
1.215787983E1,-2.226619720E0,-4.751868439E0,2.847528534E0,5.970469646E0
1.216786583E1,8.011340332E-1,-2.362387390E0,7.923323364E0,8.306728782E0
1.217785083E1,7.595056000E0,-1.966909790E-1,1.988449997E1,2.128654274E1
1.218783583E1,4.428391113E0,-3.267854462E0,1.217074081E1,1.335726217E1
1.219782183E1,-1.116079102E0,-4.629273376E0,2.842588806E-1,4.770388628E0
1.220780683E1,-1.264869690E0,-1.108145599E0,-7.670050049E0,7.852232151E0
1.221779183E1,-2.735711060E0,1.413360901E0,-8.972940674E0,9.486588869E0
1.222777783E1,-4.152963867E0,2.456541595E0,-7.710615692E0,9.095894670E0
1.223776283E1,-3.507655792E0,2.867287445E0,-7.279362488E0,8.574036662E0
1.224774783E1,-1.835183716E0,2.535876617E0,-6.553671570E0,7.262863109E0
1.225773283E1,-1.076261902E0,2.203717346E0,-4.336332550E0,4.981815915E0
1.226771883E1,-8.559201050E-1,2.295626221E0,-2.147584076E0,3.258008032E0
1.227770383E1,-5.743556213E-1,2.457589417E0,-4.495152283E-1,2.563531560E0
1.228768883E1,-8.382568359E-3,2.101030884E0,4.670288086E-1,2.152328263E0
1.229767483E1,1.299298096E0,1.332229614E-2,6.860234070E-1,1.469347182E0
1.230765983E1,2.258802795E0,-1.667382660E0,-2.287243652E-1,2.816854600E0
1.231764483E1,2.798131256E0,-2.246378632E0,-9.012757874E-1,3.699736954E0
1.232762983E1,2.771786041E0,-2.469714203E0,-7.893086243E-1,3.795430701E0
1.233761583E1,1.419198761E0,-1.648970947E0,-9.714797974E-1,2.382646282E0
1.234760083E1,7.364685059E-2,-5.511538696E-1,-1.417701874E0,1.522850304E0
1.235758583E1,-7.429051208E-1,3.421884155E-1,-1.502874756E0,1.711032864E0
1.236757183E1,-1.121318207E0,1.056652679E0,-1.623673553E0,2.238344302E0
1.237755683E1,-1.440454559E0,1.384321289E0,-1.572180634E0,2.542244424E0
1.238754183E1,-1.462009735E0,1.680255890E0,-1.373394012E0,2.616666474E0
1.239752783E1,-1.242715759E0,2.124681702E0,-1.079854431E0,2.687880277E0
1.240751283E1,-9.488768005E-1,2.439626770E0,-6.355783081E-1,2.693715973E0
1.241749783E1,-4.828958130E-1,2.512974243E0,-2.272274780E-1,2.569019315E0
1.242748383E1,1.311273193E-1,2.415676575E0,-1.185534668E-1,2.422135961E0
1.243746883E1,8.011340332E-1,2.174827423E0,-9.684860229E-2,2.319713282E0
1.244745383E1,1.278940430E0,1.553020477E0,-1.267863464E-1,2.015846225E0
1.245743883E1,1.689536591E0,1.010847931E0,-3.141966248E-1,1.993756994E0
1.246742483E1,1.926793213E0,6.315367126E-1,-4.089495850E-1,2.068480231E0
1.247740983E1,1.737137604E0,3.339555359E-1,-3.574566650E-1,1.804701810E0
1.248739483E1,1.198707275E0,2.200424194E-2,-3.406915283E-1,1.246376362E0
1.249738083E1,4.914280701E-1,-2.296224976E-1,-1.956431580E-1,5.766318450E-1
1.250736583E1,-1.910028076E-1,-4.328997803E-1,1.890568542E-1,5.095358539E-1
1.251735083E1,-6.207591248E-1,-5.429209900E-1,6.860234070E-1,1.072722335E0
1.252733683E1,-1.100960541E0,-6.592291260E-1,1.094673615E0,1.686714995E0
1.253732183E1,-1.510808258E0,-7.345225525E-1,1.293609924E0,2.120257439E0
1.254730683E1,-1.676962738E0,-8.045768738E-1,1.349144440E0,2.297768198E0
1.255729183E1,-1.645528107E0,-8.131091309E-1,1.530866547E0,2.390075646E0
1.256727783E1,-1.495689697E0,-7.210505676E-1,1.859882355E0,2.493223609E0
1.257726329E1,-1.145717468E0,-6.158193970E-1,2.013612671E0,2.397193783E0
1.258724829E1,-7.408094788E-1,-6.584806824E-1,1.999841309E0,2.231985832E0
1.259723429E1,-3.597019958E-1,-1.143771515E0,2.454745331E0,2.731917540E0
1.260721929E1,1.598675537E-1,-2.029928741E0,3.200195160E0,3.793074926E0
1.261720429E1,4.414320374E-1,-3.147055664E0,3.924389191E0,5.049718023E0
1.262719029E1,7.188052368E-1,-4.226311340E0,4.412673798E0,6.152241751E0
1.263717529E1,1.282083893E0,-4.895419922E0,3.351231079E0,6.069565476E0
1.264716029E1,2.021695862E0,-5.057233429E0,1.842069397E0,5.749442040E0
1.265714529E1,3.088227997E0,-5.099445648E0,-1.772763519E0,6.219661452E0
1.266713129E1,3.612737274E0,-8.271050262E0,3.607797546E0,9.719997232E0
1.267711629E1,-1.541793823E-2,-2.048415298E1,-3.664230194E0,2.080930907E1
1.268710129E1,-6.671476593E0,-2.633338943E1,-1.289328827E1,3.006980016E1
1.269708729E1,-1.202629120E1,-5.434928009E1,2.479518814E1,6.093666615E1
1.270707229E1,-1.044842239E1,-7.458599762E1,2.040107574E0,7.534190474E1
1.271705729E1,-9.550589447E0,-5.699113632E1,1.706092163E1,6.025179188E1
1.272704329E1,-3.399595505E1,-5.576623352E1,4.909565506E1,8.170667724E1
1.273702829E1,-2.040436890E1,-4.220263916E1,-2.103336090E1,5.137901608E1
1.274701329E1,-2.687211914E0,-2.375365402E1,2.987637177E0,2.409114284E1
1.275699829E1,5.231620789E0,-2.299143906E1,8.868308258E0,2.519172518E1
1.276698429E1,6.781647491E0,-2.762176025E1,-2.779719543E0,2.857760002E1
1.277696929E1,3.304827576E0,-3.220133698E1,4.049379272E0,3.262277519E1
1.278695429E1,3.304079132E0,-3.555137054E1,5.640869751E0,3.614742450E1
1.279694029E1,8.255332947E-1,-3.374372955E1,4.503085785E0,3.405287904E1
1.280692529E1,-5.400469666E0,-3.138388687E1,6.023324432E0,3.240978039E1
1.281691029E1,-1.113833771E1,-2.686583221E1,8.226742401E0,3.022440732E1
1.282689629E1,-1.006746460E1,-1.987716522E1,7.860154724E0,2.362705172E1
1.283688129E1,-6.230942688E0,-1.381013168E1,4.353846130E0,1.576389419E1
1.284686629E1,-4.258344727E0,-8.918453979E0,2.680026855E0,1.023986646E1
1.285685129E1,-3.087629242E0,-5.373825073E0,3.722608795E0,7.229748716E0
1.286683729E1,-3.125350800E0,-2.636018372E0,2.372416534E0,4.727025565E0
1.287682229E1,-3.160078583E0,-2.486329651E-1,-4.324507141E-1,3.199207499E0
1.288680729E1,-1.495090942E0,1.605261841E0,-1.642234955E0,2.740273371E0
1.289679329E1,-1.847158813E-1,2.568059692E0,6.007008362E-1,2.643840395E0
1.290677829E1,3.694317627E-1,3.812721405E0,5.151986389E0,6.419991285E0
1.291676329E1,3.318598938E-1,4.753515015E0,4.580923920E0,6.609909223E0
1.292674929E1,3.966751099E-1,3.548969879E0,8.590635681E-1,3.672945488E0
1.293673429E1,8.113128662E-1,2.091001740E0,6.346801758E-1,2.330951687E0
1.294671929E1,2.261796570E0,1.237177277E0,9.960287476E-1,2.763766380E0
1.295670529E1,3.579656067E0,7.984396362E-1,-3.367996216E-2,3.667775586E0
1.296669029E1,3.793261871E0,6.279441833E-1,-1.636546783E0,4.178688179E0
1.297667529E1,3.220103760E0,6.789880371E-1,-2.996019745E0,4.450418777E0
1.298666129E1,3.024460602E0,2.755769348E-1,-3.873644714E0,4.922238104E0
1.299664629E1,2.365381165E0,-4.577481079E-1,-4.258494415E0,4.892784082E0
1.300663129E1,8.831634521E-1,-9.632469177E-1,-4.101321259E0,4.304492813E0
1.301661629E1,-6.610253906E-1,-1.147214355E0,-3.511996765E0,3.753288774E0
1.302660229E1,-1.840422821E0,-1.008153534E0,-2.028731232E0,2.918780588E0
1.303658729E1,-2.901266785E0,-8.896000671E-1,-1.058898010E0,3.214032083E0
1.304657229E1,-3.493135986E0,-7.695497131E-1,-1.418600006E0,3.847938637E0
1.305655829E1,-3.825444946E0,-5.313949585E-1,-1.577419739E0,4.171889580E0
1.306654329E1,-4.164489899E0,-5.418731689E-2,-1.106199646E0,4.309244718E0
1.307652829E1,-4.125421143E0,7.682025146E-1,-2.995271301E-1,4.207012147E0
1.308651429E1,-2.981350250E0,1.753154297E0,5.207670593E-1,3.497598838E0
1.309649929E1,-1.398242340E0,2.599344635E0,6.141728210E-1,3.014777343E0
1.310648429E1,-5.266049194E-1,3.120560760E0,5.789959717E-1,3.217211298E0
1.311647029E1,-3.872447205E-1,3.114573212E0,5.044509888E-1,3.178835567E0
1.312645529E1,-4.414320374E-1,2.924169159E0,3.600013733E-1,2.979132173E0
1.313644029E1,-7.614665222E-1,2.666704559E0,1.681004333E-1,2.778381224E0
1.314642629E1,-1.194066925E0,1.986818390E0,-1.386117554E-1,2.322166306E0
1.315641129E1,-1.373992767E0,1.076112213E0,-5.119354248E-2,1.745993814E0
1.316639629E1,-1.531614990E0,2.850073242E-1,8.187973022E-2,1.560057032E0
1.317638129E1,-1.829046478E0,-3.365002441E-1,1.541793823E-2,1.859806750E0
1.318636729E1,-2.249821472E0,-7.723937988E-1,-3.891906738E-3,2.378718980E0
1.319635229E1,-2.591860199E0,-1.057251434E0,1.764830017E-1,2.804757768E0
1.320633729E1,-2.381098480E0,-1.407972107E0,5.251080322E-1,2.815626728E0
1.321632329E1,-2.080972595E0,-1.726060638E0,4.346960449E-1,2.738374138E0
1.322630829E1,-1.447040863E0,-1.916614380E0,-1.451681213E0,2.806192489E0
1.323629329E1,-4.604425049E-1,-1.513652344E0,-2.298619995E0,2.790484653E0
1.324627929E1,2.877915344E0,-9.361532593E-1,-2.448907471E-1,3.036239637E0
1.325626429E1,1.035875885E1,-1.072519684E0,1.197434921E1,1.586944304E1
1.326624929E1,1.044647644E1,-7.043303375E0,5.911956024E0,1.391719140E1
1.327623529E1,1.393751678E0,-1.466620148E1,-2.125430145E0,1.488480644E1
1.328622029E1,-6.387966156E0,-4.743485870E1,1.312201263E1,4.962921667E1
1.329620529E1,-1.846874405E1,-1.589674754E2,4.858880905E1,1.672501872E2
1.330619029E1,-3.483466095E1,-1.190730363E2,1.308548859E1,1.247520405E2
1.331617629E1,-1.244946121E1,-1.744187943E1,-1.951761292E1,2.898526274E1
1.332616129E1,2.593806152E0,-5.662275238E0,6.609954529E0,9.081888025E0
1.333614629E1,4.643942871E0,-1.445394287E1,4.965474243E0,1.597305870E1
1.334613229E1,-3.210074615E0,-1.969993378E1,-8.523724823E0,2.170359083E1
1.335611729E1,-4.347259827E0,-1.768048325E1,-9.267977142E0,2.043021185E1
1.336610229E1,-3.973337402E0,-2.650193893E1,-6.335275726E0,2.753680984E1
1.337608829E1,-2.687361603E0,-3.012859726E1,1.294807434E0,3.027591141E1
1.338607329E1,-5.219496002E0,-2.395408722E1,7.736362152E0,2.570783407E1
1.339605829E1,-8.246501312E0,-1.541689041E1,8.279283142E0,1.934507232E1
1.340604429E1,-5.035827942E0,-9.089099121E0,6.629114685E0,1.232543903E1
1.341602929E1,-2.037263489E0,-7.049290924E0,2.004781036E0,7.606713618E0
1.342601429E1,-4.890330505E-1,-6.271658020E0,-5.400769043E-1,6.313836449E0
1.343600029E1,1.667232971E0,-5.221142578E0,9.195378113E-1,5.557476531E0
1.344598529E1,8.736133118E0,-1.624571686E0,1.471544907E1,1.719022095E1
1.345597029E1,1.368948257E1,9.427395630E-1,1.964290237E1,2.396109982E1
1.346595529E1,4.842280426E0,-2.445614319E0,1.025622208E1,1.160253422E1
1.347594129E1,-1.809586945E0,-2.534080353E0,2.189796295E0,3.806753992E0
1.348592629E1,-2.924019470E0,8.078700256E-1,-5.020709381E0,5.866009421E0
1.349591129E1,-1.780397644E0,2.255210266E0,-8.624016266E0,9.090074019E0
1.350589729E1,-1.199755096E0,1.782942352E0,-8.187973022E0,8.465293730E0
1.351588229E1,-1.036295013E0,1.340761871E0,-5.676645355E0,5.924175237E0
1.352586729E1,-7.735913086E-1,1.098565521E0,-3.716471558E0,3.951892022E0
1.353585329E1,-8.466394043E-1,1.115031281E0,-3.277584229E0,3.564077919E0
1.354583829E1,-1.110540619E0,1.294208679E0,-3.836671600E0,4.198609953E0
1.355582329E1,-1.447789307E0,1.774559784E0,-4.172573090E0,4.759781769E0
1.356580929E1,-1.703906708E0,2.599644012E0,-3.989054718E0,5.057074708E0
1.357579346E1,-1.531016235E0,2.650687866E0,-3.392694855E0,4.569522432E0
1.358577846E1,-9.687854004E-1,2.307002563E0,-2.678080902E0,3.665095265E0
1.359576446E1,-3.339555359E-1,1.426533508E0,-2.379751282E0,2.794591260E0
1.360574946E1,1.342707825E-1,4.352947998E-1,-2.152823181E0,2.200490367E0
1.361573446E1,3.785627747E-1,-6.990463257E-2,-1.401685181E0,1.453587898E0
1.362572046E1,7.375163269E-1,-1.817221069E-1,-1.095721436E-1,7.674368451E-1
1.363570546E1,5.622308350E-1,6.496490479E-2,3.231779480E0,3.280963663E0
1.364569046E1,1.318757629E-1,1.255888367E-1,4.812941437E0,4.816385475E0
1.365567646E1,6.222560120E-1,-1.731898499E-1,2.951262817E0,3.021117258E0
1.366566146E1,1.160087585E0,-5.180726624E-1,2.092498627E0,2.448010007E0
1.367564646E1,1.837728424E0,-6.248007202E-1,2.191293182E0,2.927351621E0
1.368563146E1,2.305505676E0,-3.299139404E-1,2.495760040E0,3.413651683E0
1.369561746E1,2.563419342E0,-1.935475159E-1,2.971321106E0,3.929036584E0
1.370560246E1,2.282303925E0,-4.605921936E-1,3.084485779E0,3.864596860E0
1.371558746E1,1.416803741E0,-1.049317932E0,2.632874908E0,3.168663953E0
1.372557346E1,-9.280700684E-2,-1.904639282E0,2.041754150E0,2.793747295E0
1.373555846E1,-1.803449707E0,-2.353106689E0,6.759942627E-1,3.040807488E0
1.374554346E1,-3.337010651E0,-1.686243439E0,-1.400337982E0,3.992493392E0
1.375552946E1,-3.436403961E0,-2.035766602E-1,-5.797144775E0,6.742195725E0
1.376551446E1,-2.373314667E0,7.737409973E-1,-7.762707367E0,8.154196668E0
1.377549946E1,-1.468446350E0,9.433383179E-1,-5.418731689E0,5.692879323E0
1.378548546E1,-1.306183777E0,1.070274353E0,-4.520898743E0,4.825984738E0
1.379547046E1,-4.784051514E-1,-1.865420837E0,1.141376495E0,2.238617139E0
1.380545546E1,-3.086581421E-1,-9.361532593E0,-4.188290405E-1,9.375978888E0
1.381544146E1,-1.627565460E0,-6.088289337E0,-5.492079163E-1,6.325967571E0
1.382542646E1,-2.215393066E0,-3.640160248E1,5.297034760E0,3.685163777E1
1.383541146E1,2.198478241E0,-1.315994376E2,-2.420466614E0,1.316400544E2
1.384539746E1,-1.372316254E1,-1.197166978E2,1.566941528E0,1.205108636E2
1.385538246E1,-2.166429886E1,-5.391114120E1,8.803642731E0,5.876442050E1
1.386536746E1,-1.413166306E1,-2.926444427E1,5.817203064E0,3.301441278E1
1.387535346E1,-7.279212799E0,-3.007336212E1,1.205398361E1,3.320681510E1
1.388533846E1,3.957021332E0,-3.629562286E1,1.161000687E1,3.831217191E1
1.389532346E1,6.183790741E0,-3.249831940E1,4.913681946E0,3.344434634E1
1.390530846E1,6.356830902E0,-2.273412415E1,4.196223907E0,2.397619642E1
1.391529446E1,5.916895752E0,-1.492052261E1,4.652475128E0,1.671158805E1
1.392527946E1,1.239272919E0,-1.051204010E1,-1.721869354E0,1.072397401E1
1.393526446E1,-2.398312683E0,-5.579647064E0,-7.504194946E0,9.653875226E0
1.394525046E1,-4.881349182E0,-2.006427612E0,-8.324339447E0,9.856365904E0
1.395523546E1,-5.223836975E0,2.020797729E-2,-5.439538422E0,7.541714616E0
1.396522046E1,-4.454137573E0,1.761387177E0,6.110293579E-1,4.828579831E0
1.397520646E1,-4.380041656E0,3.600013733E0,6.978338470E0,8.991221919E0
1.398519146E1,-4.689148865E0,4.099524994E0,6.916517029E0,9.307654380E0
1.399517646E1,-3.999383240E0,3.317102051E0,8.876541138E-1,5.271258117E0
1.400516246E1,-3.304827576E0,2.775228882E0,-1.327140198E0,4.514984137E0
1.401514746E1,-2.812651062E0,2.604434052E0,-1.501976624E0,4.117039774E0
1.402513246E1,-2.167043610E0,2.398911438E0,-2.006427612E0,3.804813511E0
1.403511846E1,-1.192270660E0,2.188598785E0,-2.659968567E0,3.645120951E0
1.404510346E1,-3.146456909E-1,1.740580444E0,-2.796185303E0,3.308666565E0
1.405508846E1,8.921447754E-2,1.229094086E0,-2.307601318E0,2.616038100E0
1.406507446E1,2.746788025E-1,8.291258240E-1,-1.822909241E0,2.021359982E0
1.407505946E1,6.319857788E-1,5.969586182E-1,-1.953886871E0,2.138560152E0
1.408504446E1,9.385482788E-1,4.327500916E-1,-2.148631897E0,2.384274427E0
1.409503046E1,1.100661163E0,2.453398132E-1,-1.857936401E0,2.173378543E0
1.410501546E1,1.510059814E0,1.631607056E-1,-1.714384918E0,2.290418675E0
1.411500046E1,2.204316101E0,1.495390320E-1,-2.137405243E0,3.074064503E0
1.412498646E1,3.116818542E0,1.468446350E-1,-9.162446594E-1,3.252018673E0
1.413497146E1,4.820126495E0,4.191284180E-2,2.182162170E0,5.291238783E0
1.414495646E1,5.497168579E0,-2.496807861E-1,2.784659271E0,6.167295204E0
1.415494246E1,4.031865692E0,-6.819818115E-1,9.822573853E-1,4.205457136E0
1.416492746E1,6.936575317E-1,-4.902305603E-1,-4.559518433E-1,9.640429746E-1
1.417491246E1,-6.770420837E-1,7.065307617E-2,-7.213499451E-1,9.918284043E-1
1.418489846E1,-1.165476379E0,5.445675659E-1,-2.983296204E-1,1.320564117E0
