"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.214126358E1,9.149723053E0,-5.243595886E-1,1.634600830E-1,9.166193546E0
5.215124858E1,8.874146118E0,-5.382806396E-1,9.370513916E-2,8.890950232E0
5.216123358E1,8.712332611E0,-4.167333984E-1,2.890489197E-1,8.727081730E0
5.217121858E1,8.623716888E0,-2.191442871E-1,7.080276489E-1,8.655508093E0
5.218120458E1,8.559201050E0,9.669891357E-2,1.122665405E0,8.633055711E0
5.219118958E1,8.380173340E0,4.808001709E-1,1.403182068E0,8.510428539E0
5.220117458E1,8.269104309E0,7.918533325E-1,1.612446899E0,8.461979838E0
5.221115958E1,8.273295593E0,1.227297821E0,1.818568268E0,8.559256420E0
5.222114558E1,8.165519714E0,1.785786438E0,1.871408386E0,8.565448894E0
5.223113058E1,8.132887573E0,2.177222443E0,1.805096283E0,8.610605695E0
5.224111558E1,8.353379059E0,2.287393341E0,1.594184875E0,8.806391736E0
5.225110058E1,8.668174438E0,2.394570465E0,1.249751129E0,9.079267244E0
5.226108558E1,8.997190247E0,2.476749573E0,6.408174133E-1,9.353842405E0
5.227107158E1,9.385033722E0,2.429747314E0,-5.191204834E-1,9.708347751E0
5.228105658E1,9.742191010E0,2.326611786E0,-1.126257935E0,1.007927899E1
5.229104158E1,9.929301910E0,2.137554932E0,-1.416654053E0,1.025510050E1
5.230102658E1,1.016072067E1,1.737287292E0,-1.172661438E0,1.037465887E1
5.231101258E1,1.011431717E1,1.113085327E0,-4.592449951E-1,1.018573889E1
5.232099758E1,9.917626190E0,5.945635986E-1,8.289761353E-1,9.969955695E0
5.233098258E1,9.989327087E0,2.275268555E-2,2.285447388E0,1.024746032E1
5.234096758E1,1.016970200E1,-5.346881104E-1,3.338507538E0,1.071701277E1
5.235095358E1,1.063403641E1,-1.036594391E0,3.834725647E0,1.135175665E1
5.236093858E1,1.103145996E1,-1.786235504E0,3.390299835E0,1.167809398E1
5.237092358E1,1.108849136E1,-2.431992645E0,2.558928680E0,1.163689585E1
5.238090858E1,1.115031281E1,-2.579885101E0,1.752854919E0,1.157833249E1
5.239089396E1,1.155611893E1,-2.115700378E0,5.135820007E-1,1.175941492E1
5.240087896E1,1.219873260E1,-1.633852386E0,-1.008602600E0,1.234892020E1
5.241086396E1,1.326840820E1,-1.230590973E0,-2.140399017E0,1.349615939E1
5.242084896E1,1.472113724E1,-1.036444702E0,-1.211430817E0,1.480721661E1
5.243083496E1,1.557810516E1,-1.601369934E0,7.209008789E-1,1.567678042E1
5.244081996E1,1.528725998E1,-2.421514435E0,2.235750732E0,1.563849837E1
5.245080496E1,1.404858582E1,-2.403851166E0,3.978127441E0,1.479752553E1
5.246078996E1,1.299223251E1,-1.358125763E0,5.707032166E0,1.425527367E1
5.247077596E1,1.205413330E1,-1.895059204E-1,6.523434448E0,1.370741548E1
5.248076096E1,1.103280716E1,4.831951904E-1,6.714736633E0,1.292455026E1
5.249074596E1,9.743089142E0,6.635700989E-1,6.376739502E0,1.166322931E1
5.250073096E1,8.579858093E0,6.798861694E-1,5.625152435E0,1.028195264E1
5.251071696E1,7.381300507E0,7.405101013E-1,4.508324890E0,8.680837845E0
5.252070196E1,5.977819061E0,6.556365967E-1,3.151845703E0,6.789573728E0
5.253068696E1,4.645439758E0,4.816983032E-1,2.135159912E0,5.135275227E0
5.254067196E1,3.900588684E0,5.912704468E-1,2.267035675E0,4.550125666E0
5.255065696E1,4.046235809E0,9.451345825E-1,3.409310303E0,5.374820959E0
5.256064296E1,4.959636383E0,1.219963074E0,4.825664978E0,7.026616927E0
5.257062796E1,6.609954529E0,1.150507507E0,6.066285095E0,9.045163418E0
5.258061296E1,8.682843933E0,7.952961731E-1,6.771019592E0,1.103951906E1
5.259059796E1,9.863887939E0,3.347039795E-1,6.596781921E0,1.187121914E1
5.260058396E1,1.032762360E1,-2.495310974E-1,5.915099487E0,1.190422097E1
5.261056896E1,1.042087967E1,-9.651928711E-1,4.931345215E0,1.156911820E1
5.262055396E1,1.019649628E1,-1.616189117E0,3.983516235E0,1.106566786E1
5.263053896E1,9.701325989E0,-1.975591736E0,3.521576843E0,1.050810126E1
5.264052496E1,9.106163635E0,-2.265987854E0,3.520079956E0,1.002236898E1
5.265050996E1,8.565338287E0,-2.265987854E0,3.625460815E0,9.573070931E0
5.266049496E1,8.276139679E0,-2.186054077E0,3.529061279E0,9.258919695E0
5.267047996E1,8.205486603E0,-2.168241119E0,3.327729950E0,9.116198032E0
5.268046596E1,8.292605438E0,-2.070494385E0,3.051853638E0,9.075685240E0
5.269045096E1,8.305628357E0,-1.984573059E0,2.858156433E0,9.005056959E0
5.270043596E1,8.315956879E0,-1.797611847E0,2.753973083E0,8.942645856E0
5.271042096E1,8.316555634E0,-1.681603088E0,2.584675140E0,8.869804515E0
5.272040696E1,8.416248322E0,-1.538500671E0,2.372865601E0,8.878666076E0
5.273039196E1,8.516390076E0,-1.468446350E0,2.111359406E0,8.896239270E0
5.274037696E1,8.627010040E0,-1.546583862E0,1.741179199E0,8.935822787E0
5.275036196E1,8.700357513E0,-1.701960754E0,1.265318756E0,8.955105964E0
5.276034796E1,8.876690826E0,-1.822011108E0,7.689509583E-1,9.094319660E0
5.277033296E1,8.877888336E0,-2.003134460E0,3.685336304E-1,9.108527104E0
5.278031796E1,8.811576233E0,-2.196532288E0,1.466949463E-1,9.082408778E0
5.279030296E1,8.709338837E0,-2.270927582E0,2.703378296E-1,9.004597581E0
5.280028896E1,8.564589844E0,-2.197430420E0,6.673123169E-1,8.867141894E0
5.281027396E1,8.423433380E0,-2.154020691E0,1.016835480E0,8.753741454E0
5.282025896E1,8.342451782E0,-2.184856567E0,1.146465912E0,8.699682985E0
5.283024396E1,8.341104584E0,-2.190844116E0,1.096769257E0,8.693487587E0
5.284022996E1,8.393944702E0,-2.101180573E0,9.569599915E-1,8.705690087E0
5.285021496E1,8.412506104E0,-1.949545898E0,8.137078857E-1,8.673702132E0
5.286019996E1,8.531059570E0,-1.774859161E0,7.448510742E-1,8.745507736E0
5.287018496E1,8.694519653E0,-1.652713165E0,7.587721252E-1,8.882672343E0
5.288016996E1,8.996292114E0,-1.722168732E0,7.782316589E-1,9.192648229E0
5.289015596E1,9.427545319E0,-2.080224152E0,8.515791321E-1,9.691807379E0
5.290014096E1,9.858798523E0,-2.746189270E0,1.127156067E0,1.029601596E1
5.291012596E1,1.023870850E1,-3.498225403E0,1.642833710E0,1.094384006E1
5.292011096E1,1.048315018E1,-4.275708618E0,2.319426727E0,1.155672368E1
5.293009696E1,1.061128372E1,-4.996908875E0,3.075953522E0,1.212558991E1
5.294008196E1,1.053149963E1,-5.492228851E0,3.692221985E0,1.243823000E1
5.295006696E1,1.013287857E1,-5.495971069E0,3.941154327E0,1.218251302E1
5.296005196E1,9.417516174E0,-5.114863586E0,3.742816772E0,1.135165705E1
5.297003796E1,8.676257629E0,-4.619393921E0,3.187321930E0,1.033321188E1
5.298002296E1,8.304430847E0,-4.057462463E0,2.664159851E0,9.618956339E0
5.299000796E1,8.483608246E0,-3.318898315E0,2.351759491E0,9.408372208E0
5.299999296E1,9.379794617E0,-2.044897614E0,2.216740265E0,9.852719965E0
5.300997896E1,1.044108765E1,-8.684939575E-1,2.356100464E0,1.073879893E1
5.301996396E1,1.136122421E1,-1.534309387E-1,2.587369537E0,1.165312996E1
5.302994896E1,1.199186279E1,4.864883423E-2,2.658172302E0,1.228303790E1
5.303993396E1,1.231204697E1,-7.110214233E-2,2.708467712E0,1.260663926E1
5.304991996E1,1.235994736E1,-3.150947571E-1,3.012036438E0,1.272556273E1
5.305990496E1,1.190833649E1,-5.477110291E-1,3.471431122E0,1.241609034E1
5.306988996E1,1.116378479E1,-5.544470215E-1,4.148922272E0,1.192271187E1
5.307987496E1,1.020682480E1,-3.367996216E-1,4.849764862E0,1.130543788E1
5.308986096E1,9.031918030E0,3.787124634E-2,5.296885071E0,1.047062410E1
5.309984596E1,7.783813477E0,6.950047302E-1,5.527854767E0,9.572249586E0
5.310983096E1,6.657106476E0,1.518292694E0,5.489833832E0,8.761310110E0
5.311981596E1,5.847140808E0,2.148482208E0,5.301525421E0,8.179926847E0
5.312980196E1,5.704637146E0,2.823877716E0,4.982838135E0,8.083677764E0
5.313978696E1,6.229146423E0,3.361709290E0,4.307143250E0,8.285821473E0
5.314977196E1,7.047943726E0,3.452420654E0,3.038830719E0,8.415890403E0
5.315975696E1,8.221054230E0,3.275338898E0,1.747466125E0,9.020377786E0
5.316974296E1,9.458680573E0,2.913241882E0,5.962101746E-1,9.915093696E0
5.317972796E1,1.032193542E1,2.101180573E0,-4.029620361E-1,1.054133242E1
5.318971296E1,1.162871796E1,1.215771790E0,-7.909552002E-1,1.171882215E1
5.319969796E1,1.303115158E1,5.041516113E-1,-2.116598511E-1,1.304261785E1
5.320968396E1,1.366687958E1,-1.914518738E-1,7.423063660E-1,1.368836257E1
5.321966896E1,1.364008530E1,-6.810836792E-1,1.726809082E0,1.376581532E1
5.322965396E1,1.285676422E1,-9.855505371E-1,2.338137817E0,1.310475427E1
5.323963896E1,1.182151703E1,-1.120420074E0,2.298769684E0,1.209495548E1
5.324962496E1,1.085692291E1,-1.128652954E0,1.773961029E0,1.105864234E1
5.325960996E1,1.002285736E1,-1.095571747E0,9.270222473E-1,1.012508357E1
5.326959496E1,9.396410065E0,-9.000782776E-1,5.977070618E-1,9.458325261E0
5.327957996E1,8.731941833E0,-3.749702454E-1,1.029559021E0,8.800420595E0
5.328956596E1,8.374934235E0,8.681945801E-2,1.558558960E0,8.519164694E0
5.329955096E1,8.382418671E0,5.551954651E-1,1.823957062E0,8.596511161E0
5.330953596E1,8.352929993E0,9.954299927E-1,1.698966980E0,8.581888436E0
5.331952096E1,8.207432556E0,1.233135681E0,1.501677246E0,8.434311313E0
5.332950696E1,8.061336365E0,1.372795258E0,1.447190552E0,8.304460928E0
5.333949196E1,7.960146790E0,1.541344757E0,1.541494446E0,8.253234863E0
5.334947696E1,8.013885040E0,1.686243439E0,1.731748810E0,8.370467389E0
5.335946196E1,8.116721191E0,1.869761810E0,1.875449982E0,8.537826700E0
5.336944696E1,8.224048004E0,2.010469208E0,1.952090607E0,8.688360590E0
5.337943296E1,8.431217194E0,2.028132477E0,2.023941193E0,8.904778642E0
5.338941808E1,8.565937042E0,1.881886597E0,2.082319794E0,9.014035184E0
5.339940308E1,8.936117249E0,1.740131378E0,2.093097382E0,9.341483038E0
5.340938808E1,9.333989868E0,1.589843903E0,1.776505737E0,9.633636028E0
5.341937408E1,9.498048706E0,1.255439301E0,1.248703308E0,9.661693279E0
5.342935908E1,9.603728943E0,8.657995605E-1,6.258485413E-1,9.662965636E0
5.343934408E1,9.519154816E0,3.534150696E-1,-2.917433167E-1,9.530179682E0
5.344932908E1,9.376052399E0,-3.083587646E-1,-1.213825836E0,9.459324335E0
5.345931508E1,9.476194153E0,-9.827064514E-1,-1.616189117E0,9.663127592E0
5.346930008E1,9.533824310E0,-1.921105042E0,-1.840871887E0,9.898144264E0
5.347928508E1,9.767937469E0,-2.800526276E0,-1.727108459E0,1.030720396E1
5.348927008E1,9.965526581E0,-3.507655792E0,-1.273701324E0,1.064131967E1
5.349925608E1,1.030846344E1,-3.626508636E0,-7.475454712E-1,1.095330122E1
5.350924108E1,1.064631088E1,-3.575913849E0,-4.155358887E-1,1.123849480E1
5.351922608E1,1.099897751E1,-3.998036041E0,-1.856140137E-2,1.170308263E1
5.352921108E1,1.133457962E1,-4.310436401E0,8.144563293E-1,1.215384286E1
5.353919708E1,1.169937103E1,-3.506907349E0,1.492097168E0,1.230447218E1
5.354918208E1,1.210487778E1,-1.902094574E0,1.092428284E0,1.230200916E1
5.355916708E1,1.263253052E1,-5.406756592E-1,6.093827820E-1,1.265877185E1
5.356915208E1,1.383782410E1,-2.210902405E-1,1.309776306E0,1.390143052E1
5.357913808E1,1.472083786E1,-7.791297913E-1,2.445015564E0,1.494283145E1
5.358912308E1,1.484343292E1,-9.868977356E-1,3.831731873E0,1.536175892E1
5.359910808E1,1.454884552E1,-5.316943359E-1,5.364843750E0,1.551557776E1
5.360909308E1,1.361643448E1,-2.086660767E-1,6.241420898E0,1.498019240E1
5.361907908E1,1.223525665E1,-2.174977112E-1,6.381080475E0,1.380097818E1
5.362906408E1,1.118533997E1,-1.023870850E-1,5.937103729E0,1.266378750E1
5.363904908E1,1.016775604E1,3.400927734E-1,5.120851135E0,1.138955848E1
5.364903408E1,8.960815887E0,8.990304565E-1,4.065246277E0,9.880825088E0
5.365902008E1,7.616311798E0,9.711804199E-1,2.608775024E0,8.109075406E0
5.366900508E1,6.029012604E0,5.670208740E-1,1.095721436E0,6.153950854E0
5.367899008E1,5.215005341E0,3.363505554E-1,3.821553040E-1,5.239795328E0
5.368897508E1,5.258115692E0,4.240681458E-1,9.351054382E-1,5.357428171E0
5.369896108E1,5.854924622E0,5.990542603E-1,2.308349762E0,6.321984416E0
5.370894608E1,6.665339355E0,5.415737915E-1,3.639082489E0,7.613341727E0
5.371893108E1,7.580087128E0,1.615141296E-1,4.845723267E0,8.998046547E0
5.372891608E1,8.731792145E0,-3.152444458E-1,5.892646179E0,1.053882594E1
5.373890108E1,9.405391388E0,-7.864645386E-1,6.551426239E0,1.148917314E1
5.374888708E1,9.632469177E0,-1.097517700E0,6.466852112E0,1.165371974E1
5.375887208E1,9.507778473E0,-1.225202179E0,5.639821930E0,1.112234522E1
5.376885708E1,9.035510559E0,-1.303938446E0,4.375401306E0,1.012347979E1
5.377884208E1,8.534053345E0,-1.372944946E0,3.048261108E0,9.165529996E0
5.378882808E1,8.443491669E0,-1.451830902E0,2.148781586E0,8.832758733E0
5.379881308E1,8.760682068E0,-1.573976898E0,1.594783630E0,9.042692541E0
5.380879808E1,8.983867950E0,-1.568438416E0,1.375040588E0,9.222831400E0
5.381878308E1,9.182055817E0,-1.696422272E0,1.330283661E0,9.431736434E0
5.382876908E1,9.379944305E0,-1.715582428E0,1.375489655E0,9.634238425E0
5.383875408E1,9.409283295E0,-1.760189667E0,1.306483154E0,9.661251369E0
5.384873908E1,9.220675507E0,-1.686542816E0,1.104403381E0,9.438484534E0
5.385872408E1,8.951834564E0,-1.507066040E0,8.328680420E-1,9.115934362E0
5.386871008E1,8.640182648E0,-1.334025879E0,6.023474121E-1,8.763287262E0
5.387869508E1,8.489745483E0,-1.141675873E0,3.489244080E-1,8.573269529E0
5.388868008E1,8.458909607E0,-1.155596924E0,1.240919495E-1,8.538381275E0
5.389866508E1,8.575966187E0,-1.240171051E0,-2.230361938E-2,8.665201539E0
5.390865108E1,8.750652924E0,-1.461410980E0,-1.437011719E-1,8.873009561E0
5.391863608E1,8.934021606E0,-1.644480286E0,-1.737886047E-1,9.085772392E0
5.392862108E1,9.033564606E0,-1.817819824E0,-4.550537109E-2,9.214761480E0
5.393860608E1,8.946296082E0,-1.919757843E0,2.520758057E-1,9.153427007E0
5.394859208E1,8.586743774E0,-1.964664459E0,5.769003296E-1,8.827507523E0
5.395857708E1,8.129893799E0,-2.104473724E0,8.939410400E-1,8.445301263E0
5.396856208E1,7.632627869E0,-2.229314117E0,1.242117004E0,8.047962740E0
5.397854708E1,7.245083771E0,-2.333347778E0,1.559756470E0,7.769722707E0
5.398853308E1,7.043602753E0,-2.485132141E0,1.847158813E0,7.694167738E0
5.399851808E1,7.203021240E0,-2.579436035E0,2.071392517E0,7.926390869E0
5.400850308E1,7.660619659E0,-2.685265961E0,2.174528046E0,8.403827644E0
5.401848808E1,8.257578278E0,-2.906206512E0,2.127675476E0,9.008919926E0
5.402847408E1,8.897198181E0,-3.268602905E0,1.990560608E0,9.685361736E0
5.403845908E1,9.417216797E0,-3.712429962E0,1.882185974E0,1.029605422E1
5.404844408E1,9.789642334E0,-4.035308533E0,1.950294342E0,1.076682219E1
5.405842908E1,1.010518616E1,-4.251009979E0,2.178569641E0,1.117730016E1
5.406841508E1,1.020772293E1,-4.288881226E0,2.432142334E0,1.133611159E1
5.407840008E1,1.003153931E1,-4.141886902E0,2.338437195E0,1.110204019E1
5.408838508E1,9.659113770E0,-3.869752808E0,2.015558624E0,1.059886514E1
5.409837008E1,9.285191345E0,-3.532354431E0,1.572030945E0,1.005801111E1
5.410835608E1,8.953481140E0,-3.313659210E0,1.133442993E0,9.614044669E0
5.411834108E1,8.842412109E0,-3.147804108E0,8.858578491E-1,9.427707396E0
5.412832608E1,8.965605927E0,-3.004102936E0,8.771759033E-1,9.496112976E0
5.413831108E1,9.139244843E0,-2.868484955E0,9.647438049E-1,9.627291044E0
5.414829608E1,9.523346100E0,-2.689756622E0,9.882449341E-1,9.945126428E0
5.415828208E1,1.002195923E1,-2.373164978E0,9.397457886E-1,1.034189059E1
5.416826708E1,1.084539688E1,-2.122136993E0,1.227597198E0,1.111904195E1
5.417825208E1,1.210502747E1,-1.844464417E0,2.047891388E0,1.241481365E1
5.418823708E1,1.333501968E1,-1.545386353E0,2.759361877E0,1.370492783E1
5.419822308E1,1.405906403E1,-1.634600830E0,3.391946411E0,1.455453543E1
5.420820808E1,1.443837524E1,-1.633553009E0,4.157304840E0,1.511351576E1
5.421819308E1,1.375085495E1,-1.440005493E0,4.785099335E0,1.463068021E1
5.422817808E1,1.222702377E1,-1.104403381E0,5.182073822E0,1.332567845E1
5.423816408E1,1.029618896E1,-6.732998657E-1,5.390440521E0,1.164137831E1
5.424814908E1,8.313561859E0,-1.387614441E-1,5.155129852E0,9.783145165E0
5.425813408E1,6.558910675E0,4.902305603E-1,4.953199768E0,8.233700455E0
5.426811908E1,5.322481842E0,9.898915100E-1,4.976551208E0,7.353554249E0
5.427810508E1,4.822072449E0,1.410516815E0,4.991370392E0,7.082070232E0
5.428809008E1,4.925657043E0,1.766027527E0,4.752317505E0,7.068625906E0
5.429807508E1,5.593568115E0,1.933529205E0,3.982169037E0,7.133316878E0
5.430806008E1,6.588099976E0,1.611548767E0,2.720742188E0,7.307707491E0
5.431804608E1,7.731422424E0,8.764274597E-1,1.408121796E0,7.907327285E0
5.432803108E1,8.782386932E0,-4.595443726E-2,5.668711853E-1,8.800782635E0
5.433801608E1,9.988129578E0,-8.604107666E-1,5.709127808E-1,1.004136348E1
5.434800108E1,1.151719986E1,-1.382974091E0,1.311273193E0,1.167381460E1
5.435798708E1,1.285871017E1,-1.825453949E0,2.067799988E0,1.315121691E1
5.436797208E1,1.366777771E1,-2.350112915E0,2.490371246E0,1.409017839E1
5.437795708E1,1.363679214E1,-2.504292297E0,2.137255554E0,1.402859370E1
5.438794183E1,1.267025208E1,-2.210752716E0,1.601968689E0,1.296105778E1
5.439792783E1,1.151450546E1,-1.468745728E0,1.205892334E0,1.167027105E1
5.440791283E1,1.053883438E1,-6.174659729E-1,8.363108826E-1,1.058998160E1
5.441789783E1,9.732161865E0,-9.475296021E-2,5.773493958E-1,9.749732561E0
5.442788283E1,9.324409790E0,2.763253784E-1,5.740562439E-1,9.346149700E0
5.443786883E1,9.257798309E0,4.993615723E-1,7.770341492E-1,9.303761260E0
5.444785383E1,9.169481964E0,7.099736023E-1,9.461824036E-1,9.245470412E0
5.445783883E1,9.033414917E0,8.711883545E-1,1.014739838E0,9.131881030E0
5.446782383E1,8.830586700E0,9.369017029E-1,1.072669373E0,8.944700434E0
5.447780883E1,8.373137970E0,9.940827942E-1,1.201251984E0,8.517079687E0
5.448779483E1,8.179590454E0,1.163231049E0,1.395547943E0,8.378923590E0
5.449777983E1,7.946974182E0,1.202000427E0,1.554517365E0,8.186313451E0
5.450776483E1,7.662565613E0,1.197360077E0,1.633852386E0,7.925784286E0
5.451774983E1,7.477849731E0,1.149459686E0,1.847158813E0,7.787906642E0
5.452773583E1,7.479795685E0,1.074315948E0,2.157762909E0,7.858590142E0
5.453772083E1,7.704179077E0,9.621990967E-1,2.486329651E0,8.152425252E0
5.454770583E1,8.027506714E0,8.050259399E-1,2.799628143E0,8.539721807E0
5.455769083E1,8.429121552E0,5.420228577E-1,2.964435425E0,8.951634281E0
5.456767683E1,8.941955109E0,2.157014465E-1,2.947520599E0,9.417694302E0
5.457766183E1,9.471104736E0,-1.597178650E-1,2.875220947E0,9.899203514E0
5.458764683E1,9.898765411E0,-5.786965942E-1,2.763702850E0,1.029361452E1
5.459763183E1,1.020697449E1,-9.482780457E-1,2.650089111E0,1.058794275E1
5.460761783E1,1.033840118E1,-1.364562378E0,2.427052917E0,1.070678081E1
5.461760283E1,1.040860519E1,-1.740281067E0,1.679806824E0,1.068594363E1
5.462758783E1,1.049347870E1,-2.161056061E0,4.834945679E-1,1.072459908E1
5.463757283E1,1.044168640E1,-2.440824280E0,-5.149291992E-1,1.073552934E1
5.464755883E1,1.036983582E1,-2.626138916E0,-1.267863464E0,1.077207400E1
5.465754383E1,1.042492126E1,-2.782114563E0,-2.062411194E0,1.098511196E1
5.466752883E1,1.086335953E1,-2.711910553E0,-1.375938721E0,1.128096833E1
5.467751383E1,1.137783966E1,-2.747536469E0,-1.025367737E-1,1.170532809E1
5.468749983E1,1.156225616E1,-3.088976440E0,5.162763977E-1,1.197890164E1
5.469748483E1,1.126467499E1,-3.692671051E0,3.534150696E-1,1.185974807E1
5.470746983E1,1.105106918E1,-4.147874451E0,3.014730835E-1,1.180770420E1
5.471745483E1,1.090467361E1,-4.137545929E0,2.224374390E-1,1.166536203E1
5.472744083E1,1.087668182E1,-4.043691101E0,-4.336482239E-1,1.161213572E1
5.473742583E1,1.118968094E1,-3.934717712E0,-1.525777130E0,1.195905343E1
5.474741083E1,1.157078842E1,-3.765868835E0,-2.549049225E0,1.243231936E1
5.475739583E1,1.186747147E1,-3.311413879E0,-3.062032471E0,1.269560490E1
5.476738183E1,1.259660522E1,-2.199376373E0,-1.776655426E0,1.291000481E1
5.477736683E1,1.417926407E1,-2.100432129E0,1.120719452E0,1.437773823E1
5.478735183E1,1.510179565E1,-2.910846863E0,3.092718658E0,1.568764387E1
5.479733683E1,1.485959930E1,-3.206033020E0,4.005520477E0,1.572038592E1
5.480732183E1,1.371642654E1,-2.816542969E0,4.592449951E0,1.473648086E1
5.481730783E1,1.234168533E1,-2.165097656E0,5.130730591E0,1.353991289E1
5.482729283E1,1.099553467E1,-1.606010284E0,5.677094421E0,1.247839945E1
5.483727783E1,9.263935547E0,-1.100810852E0,6.333180084E0,1.127570203E1
5.484726283E1,7.231911163E0,-7.932005310E-1,6.586303711E0,9.813720127E0
5.485724883E1,5.632487183E0,-7.093748474E-1,6.192622375E0,8.400993776E0
5.486723383E1,4.468807068E0,-7.857160950E-1,5.337899780E0,7.005766229E0
5.487721883E1,3.818858643E0,-1.027014313E0,4.270319824E0,5.820143566E0
5.488720383E1,3.752696228E0,-1.160087585E0,3.788771210E0,5.457409593E0
5.489718983E1,3.873644714E0,-1.088686066E0,4.335584106E0,5.915035948E0
5.490717483E1,4.365970917E0,-1.142574005E0,5.336851959E0,6.989217856E0
5.491715983E1,5.059478760E0,-1.537752228E0,6.198460236E0,8.147632572E0
5.492714483E1,6.418802032E0,-1.876198425E0,6.890022125E0,9.601746974E0
5.493713083E1,7.598498840E0,-2.158511353E0,6.875053253E0,1.047199662E1
5.494711583E1,8.421936493E0,-2.365081787E0,5.819747772E0,1.050676403E1
5.495710083E1,8.719517670E0,-2.419568481E0,4.138294373E0,9.950365840E0
5.496708583E1,8.638236694E0,-2.220781860E0,2.605930939E0,9.292033218E0
5.497707183E1,8.132887573E0,-1.625469818E0,1.982477417E0,8.527381141E0
5.498705683E1,7.591762848E0,-1.187480621E0,2.023043060E0,7.945922010E0
5.499704183E1,7.295528870E0,-8.146060181E-1,2.640509033E0,7.801321196E0
5.500702683E1,8.286168823E0,-2.917433167E-1,3.218906250E0,8.894215276E0
5.501701283E1,1.039618103E1,1.305435333E0,2.803969116E0,1.084651945E1
5.502699783E1,1.246622635E1,3.053200836E0,1.480870514E0,1.291982245E1
5.503698283E1,1.368020187E1,4.327800293E0,-5.602848816E-1,1.435937665E1
5.504696783E1,1.292172913E1,3.857178955E0,-2.796334991E0,1.377201519E1
5.505695383E1,1.133278336E1,3.617527313E0,-4.866080933E0,1.285290730E1
5.506693883E1,1.014380585E1,3.349584503E0,-5.735622711E0,1.212492809E1
5.507692383E1,9.083710327E0,2.609673157E0,-4.994962921E0,1.068989438E1
5.508690883E1,8.276289368E0,9.351054382E-1,-3.294349365E0,8.956792150E0
5.509689483E1,7.860603790E0,-9.469308472E-1,-1.877096558E0,8.136907365E0
5.510687983E1,7.941136322E0,-1.963167572E0,-8.421487427E-1,8.223435262E0
5.511686483E1,8.060887299E0,-2.543510742E0,-1.197509766E-3,8.452653570E0
5.512684983E1,8.048014069E0,-2.917732544E0,5.520520020E-1,8.578371352E0
5.513683583E1,7.939938812E0,-3.036136322E0,8.340655518E-1,8.541452889E0
5.514682083E1,7.670349426E0,-3.018023987E0,9.372010803E-1,8.295846851E0
5.515680583E1,7.575446777E0,-2.988086243E0,6.503974915E-1,8.169398397E0
5.516679083E1,7.702981567E0,-2.764002228E0,1.272354126E-2,8.183874097E0
5.517677683E1,8.152945862E0,-2.469414825E0,-9.584568787E-1,8.572466121E0
5.518676183E1,8.588989105E0,-2.058070221E0,-1.948348389E0,9.044470594E0
5.519674683E1,8.809480591E0,-1.694326630E0,-2.693349152E0,9.366526606E0
5.520673183E1,9.055568848E0,-1.380429382E0,-3.196153564E0,9.701768398E0
5.521671783E1,9.228908386E0,-1.062041473E0,-3.329526215E0,9.868456156E0
5.522670283E1,9.371112671E0,-8.348139954E-1,-2.866389313E0,9.835184533E0
5.523668783E1,9.343120880E0,-1.029858398E0,-1.891017609E0,9.588037531E0
5.524667283E1,9.131161652E0,-1.765728149E0,-5.005590820E-1,9.313778417E0
5.525665883E1,9.506580963E0,-3.306324463E0,5.538482666E-1,1.008035768E1
5.526664383E1,1.063119232E1,-4.385280762E0,1.546883240E0,1.160369705E1
5.527662883E1,1.178155014E1,-4.909490662E0,2.047891388E0,1.292678929E1
5.528661383E1,1.248613495E1,-4.090393982E0,1.270408173E0,1.320033431E1
5.529659983E1,1.377884674E1,-1.834435272E0,-9.849517822E-1,1.393527539E1
5.530658483E1,1.321137680E1,3.716770935E-1,-4.238136749E0,1.387949653E1
5.531656983E1,1.166539169E1,1.297801208E0,-7.176226959E0,1.375732113E1
5.532655483E1,1.250065475E1,1.288370819E0,-6.894812164E0,1.433404003E1
5.533653983E1,1.403885605E1,2.486329651E-1,-3.416046295E0,1.445062870E1
5.534652583E1,1.442550201E1,-8.939410400E-1,-3.999682617E-1,1.445870719E1
5.535651083E1,1.522154663E1,-1.515149231E0,1.855092316E0,1.540884572E1
5.536649583E1,1.627535522E1,-2.164648590E0,3.351081390E0,1.675716676E1
5.537648083E1,1.672082886E1,-2.857108612E0,4.183799744E0,1.747150158E1
5.538646621E1,1.579754883E1,-3.508404236E0,5.071603546E0,1.695855571E1
5.539645121E1,1.394066025E1,-3.671115875E0,6.293063507E0,1.572964552E1
5.540643621E1,1.177780792E1,-2.951711884E0,7.245981903E0,1.413978841E1
5.541642121E1,9.276060333E0,-1.393601990E0,7.091203766E0,1.175893671E1
5.542640721E1,6.669380951E0,-3.363505554E-1,6.532565460E0,9.341744241E0
5.543639221E1,4.581522675E0,4.267625427E-1,6.018384705E0,7.575845216E0
5.544637721E1,3.105741577E0,9.865983582E-1,5.469775543E0,6.366902823E0
5.545636221E1,2.038610687E0,1.028062134E0,4.998555450E0,5.495307259E0
5.546634821E1,1.525328064E0,7.494914246E-1,4.919968872E0,5.205233597E0
5.547633321E1,1.769470367E0,3.890409851E-1,5.071004791E0,5.384929699E0
5.548631821E1,2.715203705E0,1.779798889E-1,5.218597870E0,5.885386285E0
